country,_year,population,pop_lower,pop_higher,pop_pred,gdp_current_usd,gdp_lower,gdp_higher,gdp_pred,land_area_ha,land_area_ha_low,land_area_ha_high,land_area_ha_pred,agri_land_pct,agri_land_pct_low,agri_land_pct_high,agri_land_pct_pred,forest_area_pct,forest_area_pct_low,forest_area_pct_high,forest_area_pct_pred,cereal_yield_kg_ha,cereal_yield_kg_ha_low,cereal_yield_kg_ha_high,cereal_yield_kg_ha_pred,cash_crop_yield_kg_ha,cash_crop_yield_kg_ha_low,cash_crop_yield_kg_ha_high,cash_crop_yield_kg_ha_pred,employment_agri_pct,employment_agri_pct_low,employment_agri_pct_high,employment_agri_pct_pred,livestock_production_100_index,livestock_production_100_index_low,livestock_production_100_index_high,livestock_production_100_index_pred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1/01/1987,79200081.00,78987568.49,79375239.76,79181028.29,148000000000.00,147000000000.00,366000000000.00,258000000000.00,383640.71,384343.17,398850.36,392043.30,31394.14,31024.09,33067.18,32012.88,11484011.75,11167812.11,11830098.39,11501619.87,2407840.86,2396632.07,2410686.13,2404008.30,457934.87,453567.28,461877.50,457556.89,69.65,69.40,69.91,69.65,49104050.22,31964958.96,65894591.94,48338627.42,1.95E+11,-7450563620,1.06E+11,50494414216,7.062381632,0.879694273,7.454476789,4.143431458,13691985454,-7733867027,79067219527,37939658309,23.50950356,22.88646846,24.6929552,23.82776198,96.979184,96.83926881,97.09011208,96.96313988,18.0014296,5.384023679,18.95739508,11.56260743,69.963,69.88174597,70.02439338,69.95410928,1141.501358,1085.619585,1196.850638,1140.293482
Mexico,1/01/1988,80788721.00,80594635.71,80980286.91,80782692.48,182000000000.00,152000000000.00,380000000000.00,268000000000.00,426267.46,422276.13,437368.19,429776.43,34882.38,33500.01,35647.93,34588.85,12118308.15,11768198.78,12431198.72,12089955.57,2414370.93,2406339.38,2420942.18,2413157.65,457668.10,452801.57,460717.14,456805.99,70.06,69.83,70.34,70.10,48473232.60,34706916.33,70122193.41,52287194.60,2.08E+11,-363221500.6,1.18E+11,55339689542,4.22443947,1.208091596,7.566792374,4.265136664,6326668370,128041340.3,85040640722,42266117164,23.51185475,23.19336339,25.0267159,24.08924001,97.07626026,96.93305083,97.19500432,97.06614538,20.00158844,5.383248663,18.78362269,11.9364493,70.462,70.4074484,70.54712695,70.47699827,1176.104768,1119.829673,1239.74492,1182.659699
Mexico,1/01/1989,82368931.00,82213695.01,82583273.74,82398553.53,221000000000.00,206000000000.00,434000000000.00,318000000000.00,473630.51,463358.49,479000.56,471100.39,38758.20,36737.49,38747.96,37717.99,12684815.37,12358435.43,13042049.74,12722711.89,2417692.86,2409167.82,2422786.92,2416140.85,457477.04,453794.25,461971.17,457924.22,70.47,70.18,70.70,70.44,53539805.15,34150210.25,69678239.40,52003057.74,44217407529,-16880322726,1.03E+11,43386583852,6.118974264,1.907758886,8.067669683,4.846511696,6740245011,1311276273,84715235104,42529050144,23.51420617,23.34170295,25.16144946,24.24721348,97.1734337,97.07215404,97.33061079,97.20313698,22.22398715,5.270520446,18.41895911,12.04048687,70.956,70.8659208,71.00443954,70.93493865,1232.479271,1149.324868,1261.974307,1205.696016
Mexico,1/01/1990,83943132.00,83769798.61,84156319.55,83951109.15,261000000000.00,230000000000.00,452000000000.00,341000000000.00,526256.12,500715.23,516649.58,508522.61,43064.67,39203.55,41290.16,40232.12,13346957.99,12942238.40,13634299.35,13302697.28,2417730.09,2411970.66,2425866.35,2418726.79,457238.24,453336.58,461448.81,457179.95,70.87,70.61,71.13,70.87,44489859.96,38191466.03,72005796.08,54828615.00,69560865382,-8061273588,1.06E+11,48623501090,7.095638575,1.759846967,8.009926497,4.86748807,10216845194,6209153558,88335201534,46276006941,23.51655782,23.50198596,25.27276966,24.33849726,97.2707044,97.14218066,97.39270955,97.27108551,24.69331906,5.876544701,19.07704254,12.3685428,71.419,71.34127353,71.48262345,71.4137191,1185.040368,1196.774239,1307.423333,1251.309045
Mexico,1/01/1991,85512623.00,85315252.32,85679375.58,85494496.18,313000000000.00,248000000000.00,487000000000.00,367000000000.00,551589.14,538531.22,553595.76,546087.43,43898.18,41728.18,43783.39,42774.67,14024070.17,13685370.84,14342854.84,14007406.94,2414876.47,2407368.96,2421265.50,2414477.55,457236.00,453422.29,461345.71,457317.92,71.25,70.98,71.49,71.25,75251108.24,41555270.29,75135570.19,58216232.07,70933185110,-5279177559,1.14E+11,53666528233,10.10673188,1.99773492,8.278954551,4.93875387,18052066982,9783415383,90741683015,50317229558,24.12695705,23.58336837,25.36654123,24.51510943,97.36807247,97.22089333,97.47936017,97.35263826,22.3885821,5.164914274,19.19196504,12.71933147,71.816,71.74427324,71.8847534,71.81500635,1295.411088,1240.652094,1355.076485,1295.320639
Mexico,1/01/1992,87075138.00,86877671.75,87258986.58,87052975.14,363000000000.00,283000000000.00,509000000000.00,396000000000.00,582412.72,576225.51,591631.95,583816.06,45563.03,44332.53,46336.32,45348.78,14715698.32,14398859.49,15029324.17,14716779.41,2410326.90,2404674.96,2418193.05,2411345.54,457579.85,453457.34,461584.08,457458.18,71.61,71.38,71.90,71.63,78367624.20,46785766.47,79695892.71,62164799.25,56293663388,1275951798,1.13E+11,58511068028,12.15874877,1.588481017,8.202959109,5.060459065,19171357434,8023298244,95283304489,54648814034,24.12936999,23.84445553,25.71333359,24.77695892,97.46553801,97.3284038,97.57479002,97.45619978,25.65555756,6.684477678,19.56700683,13.09285336,72.209,72.16376992,72.30867799,72.23924067,1317.632135,1282.608413,1393.13003,1337.703446
Mexico,1/01/1993,88625440.00,88467446.42,88840564.31,88642095.71,501000000000.00,325000000000.00,557000000000.00,446000000000.00,613554.49,607430.52,622913.63,615056.13,47256.00,46134.24,48202.44,47144.26,15420826.56,15126612.12,15789463.95,15470353.67,2404762.69,2397911.67,2411271.17,2404595.74,458459.40,455177.07,463472.48,459479.25,71.95,71.66,72.16,71.89,72672860.80,45632566.09,78246759.44,61880586.71,48854816875,-11204087221,1.00E+11,46557269813,12.50070332,2.321522199,8.942460166,5.64183407,25298703698,14373875845,99475250936,54917430613,24.13178316,23.99946367,25.85771228,24.93503966,97.56310111,97.46703737,97.72303112,97.5933595,25.39635742,6.16391007,19.76747074,13.19680892,72.598,72.53142714,72.68089172,72.60375761,1312.568942,1318.32524,1431.831783,1372.657518
Mexico,1/01/1994,90156400.00,89984864.64,90372229.76,90167983.92,528000000000.00,360000000000.00,581000000000.00,469000000000.00,641454.04,634875.51,649588.01,642422.01,48511.51,47349.32,49346.20,48328.37,16137995.60,15856517.45,16513007.92,16170826.90,2398520.87,2390628.39,2404430.34,2397475.27,459797.64,455845.97,463433.19,459635.34,72.28,71.99,72.48,72.25,82042324.00,46772517.35,81136787.93,64706068.50,36779489324,-4214981521,1.11E+11,51793496418,10.83117206,2.566689311,8.810020281,5.662810418,6441390536,14164283449,97845692562,58670055481,24.13419658,24.10619202,25.96344141,25.02643042,97.66076188,97.54092775,97.78846454,97.66147568,19.02182409,7.107639672,20.20736096,13.52478308,72.985,72.91885178,73.05838294,72.98936987,1401.131811,1378.001625,1484.307102,1430.15574
Mexico,1/01/1995,91663285.00,91460465.84,91847850.84,91650975.65,360000000000.00,378000000000.00,605000000000.00,495000000000.00,668891.80,657665.82,673354.15,665466.71,50079.18,48462.37,50591.09,49542.74,16866044.44,16552747.34,17209323.21,16876169.86,2392045.09,2384304.67,2398329.63,2391423.20,461341.31,456741.13,465122.59,460723.99,72.60,72.36,72.86,72.62,83413589.35,51003404.86,84681114.01,68092608.87,1.26E+11,-4870570159,1.13E+11,56836423287,9.495772707,2.806684067,9.299606795,5.734076203,17045558633,23763553217,1.05E+11,62717112424,24.13661024,24.32531652,26.12826962,25.20313107,97.7585204,97.62145459,97.85275176,97.74302918,23.65022857,7.395445642,21.01431407,13.87525482,73.368,73.25086293,73.3980523,73.32090243,1419.903291,1433.492278,1539.990402,1486.052919
Mexico,1/01/1996,93147044.00,92965457.63,93342697.49,93149059.32,411000000000.00,398000000000.00,629000000000.00,524000000000.00,687969.80,680605.24,696492.44,688675.22,51001.08,49643.35,51858.69,50788.67,17604791.32,17214555.28,17915011.44,17586175.65,2385588.94,2379133.47,2393679.70,2386488.36,462847.66,457631.73,465597.19,461814.93,72.93,72.76,73.25,73.00,88489691.80,55129070.36,89596161.13,72040099.37,1.41E+11,5478396615,1.20E+11,61680862809,10.49281283,2.701394914,9.095332861,5.855781383,19526913036,24801812730,1.12E+11,67054531226,26.78025335,24.54631394,26.29533042,25.46506904,97.85637677,97.72742956,97.96588268,97.84659144,24.66469234,7.736265392,20.73259846,14.24845978,73.67,73.60681041,73.74511343,73.67538206,1444.361455,1488.415456,1595.966482,1540.32131
Mexico,1/01/1997,94611002.00,94424560.59,94797459.57,94617466.16,500000000000.00,455000000000.00,685000000000.00,574000000000.00,710187.18,701484.89,716835.30,709025.31,52648.90,51555.48,53630.27,52584.14,18354534.39,17989766.71,18668388.97,18340271.29,2379277.48,2373196.60,2386358.05,2379698.60,464161.58,460770.61,468640.08,464780.84,73.27,73.00,73.51,73.26,89880451.90,54273740.81,87554329.87,71754702.24,1.03E+11,-16177590408,1.05E+11,49726992740,10.3324634,3.260564431,9.583959617,6.437156356,28852477361,23802125356,1.08E+11,67328733521,26.77998555,24.76273143,26.46390113,25.62314978,97.9543311,97.8552233,98.11013748,97.98375117,19.95725194,7.457049944,20.4830846,14.35189448,73.929,73.85007304,73.99216363,73.91493004,1528.183794,1519.845376,1629.284962,1575.294329
Mexico,1/01/1998,96056321.00,95835467.80,96211019.16,96022970.45,527000000000.00,483000000000.00,723000000000.00,597000000000.00,731929.90,717662.76,733161.87,725530.97,54179.30,52721.10,54838.61,53768.25,19115207.88,18691511.81,19351876.76,19041264.49,2372783.24,2364845.72,2379285.37,2372538.27,465296.82,462043.23,469523.44,465879.18,73.63,73.36,73.85,73.62,92214068.16,57690574.67,91127986.28,74579002.67,83942641703,-8360244532,1.10E+11,54963147688,5.310550222,3.081589348,9.491200711,6.458132671,31863181980,27270677345,1.12E+11,71086928843,26.77971775,24.76884544,26.61766231,25.71454055,98.05238349,97.93364385,98.17968441,98.05186736,17.58655872,7.910557684,21.24713974,14.6793492,74.186,74.11229596,74.24879236,74.17591479,1643.046479,1575.572117,1691.096288,1632.811446
Mexico,1/01/1999,97484832.00,97228324.89,97621780.12,97432977.62,600000000000.00,504000000000.00,742000000000.00,623000000000.00,748430.47,734659.23,749920.56,742170.85,54952.57,54002.12,55998.15,54982.62,19789420.90,19418492.57,20076635.44,19747029.18,2366151.84,2357511.09,2371206.89,2364730.24,466562.41,462780.10,470985.27,466989.84,73.99,73.73,74.26,73.99,93585438.72,61028116.12,96008125.26,77965325.27,99513701820,-2033231868,1.17E+11,60006074230,5.81952464,2.959087363,9.731023359,6.529398422,31828401325,33982160714,1.18E+11,75138797795,26.77944995,25.02442204,26.76264094,25.89123971,98.15053402,98.01657427,98.25566446,98.13342086,20.90752441,8.553980044,21.69046255,15.02952512,74.441,74.38351626,74.52263421,74.45257454,1689.185862,1632.502669,1741.692707,1688.723609
Mexico,1/01/2000,98899845.00,98666163.49,99059018.13,98857963.44,708000000000.00,538000000000.00,771000000000.00,653000000000.00,760008.91,751375.89,766392.28,758968.14,55560.36,55182.09,57187.88,56228.56,20571167.76,20259165.69,20929236.67,20585934.08,2358761.30,2350508.91,2364085.57,2356969.39,468488.57,463998.70,472176.20,468112.31,74.34,74.11,74.64,74.37,95932849.65,63937848.24,96356051.00,81912418.37,67200255378,4686903705,1.19E+11,64850512899,6.314436236,3.578980031,9.804161156,6.651103569,35577279054,33552397504,1.22E+11,79482851669,26.77918216,25.28118563,27.04750003,26.15315557,98.2487828,98.10617104,98.35658915,98.23698312,19.8040598,8.578775573,21.88060355,15.40231487,74.722,74.71279203,74.85078148,74.78342558,1800.467938,1685.793313,1801.243934,1743.006985
Mexico,1/01/2001,100298153.00,100132486.20,100508455.10,100317221.60,757000000000.00,587000000000.00,818000000000.00,703000000000.00,774412.94,772034.27,786758.48,779298.91,56568.02,56952.73,59068.28,58024.03,21363506.59,21106239.19,21798873.05,21469002.93,2349985.73,2340478.40,2354716.85,2347357.27,471702.21,467115.76,475180.69,471107.70,74.66,74.36,74.88,74.63,97289208.41,65079875.17,99034625.85,81626803.40,48203777129,-1065004546,1.11E+11,52896642302,7.015749698,4.22861599,10.61573347,7.232478541,44804667773,35839757439,1.21E+11,79761042526,26.86397446,25.44973379,27.25406,26.31121414,98.34712993,98.24879318,98.50158913,98.37414284,17.10563209,8.677860607,22.48253611,15.50554457,75.045,74.98630057,75.12443842,75.05430339,1834.151423,1721.965465,1830.982581,1777.980003
Mexico,1/01/2002,101684758.00,101524406.80,101916894.20,101713602.20,772000000000.00,605000000000.00,835000000000.00,725000000000.00,794076.24,788447.99,803973.40,795785.31,58761.43,58207.41,60242.23,59208.57,22167277.24,21970392.64,22632867.90,22299216.11,2339664.60,2330396.44,2344292.15,2337379.78,476799.83,473352.69,481498.84,477522.08,74.92,74.60,75.11,74.86,98634215.26,67771423.99,101690441.60,84450730.35,38837215003,604900017.5,1.18E+11,58132796724,3.29443982,3.953817481,10.58574514,7.253454856,50671452145,41685515203,1.28E+11,83524194658,26.86370582,25.52222466,27.23444106,26.4022366,98.44557551,98.30491223,98.56977226,98.44204149,15.05583789,9.03314497,22.18826695,15.83279446,75.365,75.28517841,75.42727181,75.35145229,1843.963674,1781.792359,1892.93285,1835.49712
Mexico,1/01/2003,103081020.00,102945874.50,103325223.90,103123496.10,729000000000.00,638000000000.00,863000000000.00,752000000000.00,812424.54,804546.95,819994.76,812418.79,60648.68,59392.12,61395.34,60423.38,22987067.46,22814970.54,23474769.16,23134057.36,2327981.76,2321296.48,2335499.50,2328499.19,484480.79,479831.03,488073.83,483928.88,75.12,74.84,75.33,75.10,101019399.60,71210251.43,104879031.30,87836717.11,33146901882,4386809387,1.23E+11,63175722739,3.164836219,4.112245538,10.38588153,7.324720608,59026700311,44574453338,1.30E+11,87578865819,26.86343718,25.69281161,27.54136434,26.57856894,98.54411963,98.40308097,98.65219695,98.52337745,12.12571491,9.440904334,22.93019986,16.18285062,75.682,75.5912743,75.7353995,75.66427618,2001.018228,1833.912557,1948.703513,1891.409283
Mexico,1/01/2004,104514932.00,104379205.90,104772314.00,104578334.50,782000000000.00,668000000000.00,892000000000.00,781000000000.00,824967.38,821373.72,837098.20,829223.79,61397.39,60630.38,62742.84,61669.90,23829404.50,23677346.28,24324438.04,24018087.94,2315841.86,2313830.55,2328025.69,2320735.82,494773.69,491240.22,499142.20,495160.14,75.24,74.89,75.39,75.13,102424633.40,74592976.92,109130886.00,91783529.66,36663357191,12162264436,1.25E+11,68020161408,5.654449525,4.487635738,10.60630249,7.446425754,64201699863,50521251560,1.34E+11,91924000341,26.86316855,25.85284594,27.61401175,26.76026529,98.64276239,98.48776567,98.73530279,98.61209181,14.44842434,10.09523344,22.74886086,16.55563999,75.997,75.92677454,76.0673603,76.00004713,1927.073923,1891.356696,1998.928042,1945.679921
Mexico,1/01/2005,106005203.00,105884422.50,106256142.50,106067526.90,877000000000.00,717000000000.00,942000000000.00,831000000000.00,847987.91,841784.10,856842.18,849562.29,63756.29,62481.16,64522.03,63465.95,24699212.30,24629665.64,25265545.45,24946406.11,2304659.12,2304554.83,2317547.81,2311121.17,507976.93,504207.44,512190.15,508292.04,75.30,74.79,75.31,75.05,103885098.90,75242850.14,108786002.30,91497633.37,34975261170,-1830948684,1.15E+11,56066290811,6.209497041,4.683016769,11.25997168,8.027800726,74109703346,50038795375,1.39E+11,92203274808,26.86289992,25.9448615,27.75184621,26.83788457,98.7415039,98.61718024,98.85829434,98.73436294,15.19731385,9.698395606,22.95567205,16.6588693,76.308,76.21014213,76.35421512,76.27585833,1996.392573,1925.916378,2037.38031,1980.640167
Mexico,1/01/2006,107560153.00,107587881.60,107965661.10,107781811.60,975000000000.00,731000000000.00,975000000000.00,854000000000.00,861264.97,860462.90,875584.68,867912.76,64456.43,64240.28,66169.79,65183.30,25599316.41,25505162.72,26170126.38,25821146.51,2295656.35,2297632.87,2312292.57,2304578.50,523710.39,523024.69,530930.78,526681.85,75.30,74.79,75.33,75.06,105408949.90,78227397.50,111895110.30,94321296.18,35387309334,2216614944,1.18E+11,61302445232,8.390601776,4.746476999,11.12769957,8.048777041,76329367204,56911298113,1.40E+11,95966589373,26.36649364,25.96603877,27.73515381,26.8486241,98.84034424,98.66343911,98.91327666,98.78758476,15.33424876,10.37339467,23.74490686,16.98611919,76.616,76.49822198,76.6401077,76.57295196,2020.952871,1947.524454,2060.467293,2004.128288
Mexico,1/01/2007,109170502.00,109297098.20,109699318.50,109509609.70,1050000000000.00,771000000000.00,999000000000.00,880000000000.00,877093.61,878946.23,894120.67,886410.32,65359.73,65903.39,67984.12,66930.91,26528431.99,26373990.42,27017128.69,26700514.98,2289632.94,2292290.76,2305877.57,2299132.73,541594.86,541030.95,549209.61,545064.10,75.26,74.83,75.34,75.09,106987092.00,80630809.78,114603649.90,97707018.79,41651915078,14392280760,1.26E+11,66345371247,11.20175705,4.769638326,11.4039574,8.120042793,87208175923,56051711204,1.44E+11,1.00E+11,26.36622998,26.07766973,27.88801127,26.94467352,98.93928352,98.72267109,98.97572744,98.85424391,14.09044302,10.31380689,24.46837847,17.33617535,76.92,76.81802477,76.95631179,76.88572057,2047.531118,1969.319449,2082.905484,2026.011456
Mexico,1/01/2008,110815271.00,110823695.50,111214268.60,111008495.90,1110000000000.00,793000000000.00,1020000000000.00,909000000000.00,906485.19,898842.12,913679.18,906431.17,68728.71,67672.73,69734.22,68710.17,27482187.21,27268750.62,27894536.41,27584546.26,2286673.12,2288317.85,2301579.97,2294804.19,560725.27,559369.11,567431.69,563449.32,75.19,74.88,75.41,75.15,106382660.20,85808194.40,118417915.10,101653261.20,56887308481,12464510310,1.25E+11,71189809914,7.645171721,5.035283368,11.38338106,8.24174794,95299838183,59389803317,1.46E+11,1.04E+11,26.36596632,25.63851281,27.45631209,26.55159921,99.03832184,98.81678186,99.07618049,98.94291182,17.54302582,10.74999015,23.83180728,17.70896472,77.222,77.15486756,77.29569751,77.22195201,2046.694449,1990.256666,2102.308755,2046.22936
Mexico,1/01/2009,112463887.00,112352746.30,112730647.90,112541856.80,900000000000.00,843000000000.00,1080000000000.00,959000000000.00,935731.34,922185.53,938096.20,929994.33,71815.15,69973.48,72088.78,71040.42,28453363.41,28202517.90,28859399.80,28512865.14,2286053.43,2281715.84,2295490.03,2288633.77,580651.05,579450.58,587516.81,583754.78,75.13,74.83,75.37,75.09,106840692.70,84649884.15,118220295.30,101366793.20,47676202578,-782436383.8,1.18E+11,59235939316,8.616968017,5.568825766,11.9026626,8.823122912,99888815494,63119449913,1.48E+11,1.05E+11,26.36570266,25.12649951,26.94796508,26.05287312,99.1374593,98.93952045,99.18435776,99.06513638,12.94733225,11.38910287,24.03624203,17.81219403,77.52,77.42919815,77.56907056,77.49822495,1995.298277,1993.190887,2101.301645,2047.043577
Mexico,1/01/2010,114092963.00,113831620.80,114198380.40,114012137.70,1060000000000.00,868000000000.00,1090000000000.00,982000000000.00,946016.86,941358.70,957072.99,949704.29,72556.05,71757.67,73758.84,72757.85,29435984.45,29057139.91,29711814.04,29387605.53,2286651.16,2274309.42,2289484.02,2282091.11,600813.54,598035.82,606111.62,602145.29,75.07,74.89,75.38,75.12,108388314.90,87844487.58,120169054.70,104190025.60,44061308606,8955994864,1.20E+11,64472093737,10.50482359,5.656810997,11.87501338,8.844099227,1.21E+11,63463636038,1.52E+11,1.08E+11,26.365439,24.58901277,26.44610846,25.4892516,99.236696,98.99378407,99.2407216,99.11835821,16.60285189,11.5375286,24.98351425,18.13944392,77.815,77.72396603,77.87024474,77.79583432,2018.827401,2014.129288,2124.630509,2070.495222
Mexico,1/01/2011,115695473.00,115311574.10,115691189.40,115495932.00,1180000000000.00,900000000000.00,1120000000000.00,1010000000000.00,960245.95,962102.78,977362.25,969561.33,73390.52,73389.52,75540.24,74505.54,30427909.40,29931247.01,30601954.21,30266974.00,2286836.72,2269645.39,2282950.45,2276645.33,621168.99,616276.10,624595.64,620528.23,75.01,74.92,75.44,75.17,112224608.80,90919179.07,124538830.80,107575317.90,40207063303,9315858467,1.32E+11,69515019751,8.45320957,5.873252033,12.04883662,8.915364979,1.49E+11,72339685061,1.53E+11,1.12E+11,27.74129679,24.09750777,25.97986727,25.01093997,99.1445694,99.06030322,99.3089944,99.18501736,14.88880301,11.92786996,25.38397581,18.48950008,78.111,78.03460941,78.18523046,78.10911869,2216.906101,2037.350819,2144.175072,2092.341914
