LOCATION,TIME,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Access to electricity (% of population),Renewable electricity output (% of total electricity output),Urban population (% of total population),Electric power consumption (kWh per capita)
LKA,1982,29.74469706,82.9435657,42.97839287,18.66,109.8624126
LKA,1983,29.74767183,83.02659229,47.75376986,18.644,115.1694877
LKA,1984,29.75064689,83.10970199,53.05974429,18.629,118.2557317
LKA,1985,29.75362225,83.19289488,58.95527143,18.613,128.1506008
LKA,1986,29.75659791,83.27617106,65.50585714,18.597,136.6944527
LKA,1987,29.75957387,83.35953059,72.78428571,18.582,137.2871059
LKA,1988,29.76255012,83.44297356,80.87142857,18.566,141.1881334
LKA,1989,29.76552668,83.52650006,89.85714286,18.551,138.36641
LKA,1990,29.76850353,83.61011017,99.84126984,18.535,151.4506741
LKA,1991,30.17399994,83.69380397,92.27124667,18.52,157.6780754
LKA,1992,30.17701764,83.77758156,81.92090395,18.504,166.0951531
LKA,1993,30.18003564,83.861443,95.40085449,18.489,182.5401567
LKA,1994,30.18305395,83.94538839,93.2072031,18.473,199.6741879
LKA,1995,30.18607255,84.0294178,92.71137026,18.458,215.7550286
LKA,1996,30.85699606,84.11353134,71.78807947,18.442,204.4939895
LKA,1997,30.85668749,84.19772907,66.99708455,18.427,229.8209616
LKA,1998,30.85637892,84.28201108,68.88967095,18.411,249.1839441
LKA,1999,30.85607036,84.36637745,67.48059508,18.396,263.0298076
LKA,2000,30.8557618,84.45082828,45.80239863,18.38,294.8193435
LKA,2001,30.95797359,84.53536365,46.01091284,18.365,290.824795
LKA,2002,30.95766401,84.61998363,38.18258784,18.349,303.1084829
LKA,2003,30.95735443,84.70468832,42.89787455,18.334,326.2582152
LKA,2004,30.95704486,84.7894778,36.13843352,18.319,354.3583733
LKA,2005,30.95673529,84.87435215,37.22651223,18.303,400.1025736
LKA,2006,31.03502253,84.95931146,49,18.288,403.0773399
LKA,2007,31.03471218,85.04435581,40.06665993,18.272,420.3196001
LKA,2008,31.03440184,85.1294853,41.53923038,18.257,426.3914543
LKA,2009,31.03409149,85.2147,39.29501302,18.242,425.124685
LKA,2010,31.03378115,85.3,53.11545227,18.226,459.6841821
LKA,2011,31.23207466,87.76,40.8474867,18.211,502.1405807
LKA,2012,30.08397283,87,29.24124023,18.196,524.3084455
LKA,2013,28.89822769,90.2,59.8769026,18.198,525.7226136
LKA,2014,26.92277652,92.25880432,39.20231121,18.218,531.0905766
LKA,2015,25.33734371,94.07530212,48.47519345,18.256,531.6221988
LKA,2016,14.02544523,97.5,47.99044151,18.311,532.1543531
LKA,2017,11.09961724,97.5,47.5105371,18.384,532.6870402
LKA,2018,11.08851763,99.58340454,47.03543173,18.476,533.2202604
LKA,2019,11.07742911,99.58440039,46.56507741,18.585,533.7540144
LKA,2020,11.06635168,99.58539624,46.09942663,0,534.2883027
KNA,1960,0,94.84837716,0,27.644,0
KNA,1961,0,94.94332048,0,28.269,0
KNA,1962,0,95.03835884,0,28.903,0
KNA,1963,0,95.13349234,0,29.545,0
KNA,1964,0,95.22872106,0,30.197,0
KNA,1965,0,95.3240451,0,30.855,0
KNA,1966,0,95.41946457,0,31.521,0
KNA,1967,0,95.51497955,0,32.196,0
KNA,1968,0,95.61059014,0,32.878,0
KNA,1969,0,95.70629643,0,33.567,0
KNA,1970,0,95.80209853,0,34.141,0
KNA,1971,0,95.89799653,0,34.317,0
KNA,1972,0,95.99399052,0,34.495,0
KNA,1973,0,96.0900806,0,34.672,0
KNA,1974,0,96.18626687,0,34.849,0
KNA,1975,0,96.28254941,0,35.027,0
KNA,1976,0,96.37892834,0,35.206,0
KNA,1977,0,96.47540375,0,35.385,0
KNA,1978,0,96.57197572,0,35.564,0
KNA,1979,0,96.66864437,0,35.744,0
KNA,1980,0,96.76540978,0,35.882,0
KNA,1981,0,96.86227205,0,35.754,0
KNA,1982,0,96.95923128,0,35.626,0
KNA,1983,0,97.05628757,0,35.498,0
KNA,1984,0,97.15344101,0,35.37,0
KNA,1985,0,97.2506917,0,35.243,0
KNA,1986,0,97.34803974,0,35.116,0
KNA,1987,0,97.44548523,0,34.989,0
KNA,1988,0,97.54302825,0,34.862,0
KNA,1989,0,97.64066892,0,34.735,0
KNA,1990,0,97.73840733,0,34.609,0
KNA,1991,0,97.83624357,0,34.474,0
KNA,1992,0,97.93417775,0,34.283,0
KNA,1993,0,98.03220996,0,34.093,0
KNA,1994,0,98.1303403,0,33.904,0
KNA,1995,0,98.22856887,0,33.715,0
KNA,1996,0,98.32689577,0,33.526,0
KNA,1997,0,98.42532109,0,33.339,0
KNA,1998,0,98.52384493,0,33.151,0
KNA,1999,0,98.6224674,0,32.965,0
KNA,2000,0,98.72118859,0,32.778,0
KNA,2001,0,98.8200086,0,32.598,0
KNA,2002,0,98.91892752,0,32.455,0
KNA,2003,0,99.01794547,0,32.312,0
KNA,2004,0,99.11706253,0,32.17,0
KNA,2005,0,99.21627881,0,32.028,0
KNA,2006,0,99.31559441,0,31.886,0
KNA,2007,0,99.41500941,0,31.744,0
KNA,2008,0,99.51452394,0,31.603,0
KNA,2009,0,99.61413808,0,31.463,0
KNA,2010,0,99.71385193,2.632794457,31.322,0
KNA,2011,0,100,2.471910112,31.182,0
KNA,2012,0,100,3.581267218,31.062,0
KNA,2013,0,100,4.090909091,30.964,0
KNA,2014,0,100,4.654315409,30.885,0
KNA,2015,0,100,4.571682202,30.827,0
KNA,2016,0,100,4.525965379,30.79,0
KNA,2017,0,100,4.480705726,30.773,0
KNA,2018,0,100,4.435898668,30.776,0
KNA,2019,0,100.001,4.391539682,30.799,0
KNA,2020,0,100.002,4.347624285,0,0
LCA,1960,26.63196541,89.60357018,0,21.46,0
LCA,1961,26.63462887,89.69326344,0,21.696,0
LCA,1962,26.6372926,89.78304649,0,21.934,0
LCA,1963,26.63995659,89.87291941,0,22.174,0
LCA,1964,26.64262086,89.96288229,0,22.416,0
LCA,1965,26.64528538,90.05293522,0,22.66,0
LCA,1966,26.64795018,90.1430783,0,22.905,0
LCA,1967,26.65061524,90.23331161,0,23.153,0
LCA,1968,26.65328057,90.32363525,0,23.403,0
LCA,1969,26.65594616,90.4140493,0,23.654,0
LCA,1970,26.65861202,90.50455385,0,23.907,0
LCA,1971,26.66127815,90.595149,0,24.162,0
LCA,1972,26.66394455,90.68583484,0,24.419,0
LCA,1973,26.66661121,90.77661145,0,24.677,0
LCA,1974,26.66927814,90.86747893,0,24.938,0
LCA,1975,26.67194533,90.95843736,0,25.2,0
LCA,1976,26.67461279,91.04948685,0,25.465,0
LCA,1977,26.67728052,91.14062748,0,25.73,0
LCA,1978,26.67994851,91.23185934,0,25.998,0
LCA,1979,26.68261678,91.32318252,0,26.268,0
LCA,1980,26.6852853,91.41459712,0,26.54,0
LCA,1981,26.6879541,91.50610322,0,26.812,0
LCA,1982,26.69062316,91.59770092,0,27.087,0
LCA,1983,26.69329249,91.68939031,0,27.364,0
LCA,1984,26.69596209,91.78117148,0,27.643,0
LCA,1985,26.69863195,91.87304453,0,27.923,0
LCA,1986,26.70130208,91.96500954,0,28.205,0
LCA,1987,26.70397248,92.0570666,0,28.488,0
LCA,1988,26.70664314,92.14921582,0,28.774,0
LCA,1989,26.70931407,92.24145728,0,29.061,0
LCA,1990,26.71198527,92.33379107,0,29.349,0
LCA,1991,26.83914321,92.42621728,0,29.572,0
LCA,1992,26.84182739,92.51873602,0,29.369,0
LCA,1993,26.84451184,92.61134737,0,29.167,0
LCA,1994,26.84719656,92.70405142,0,28.965,0
LCA,1995,26.84988155,92.79684827,0,28.765,0
LCA,1996,27.09721703,92.88973801,0,28.565,0
LCA,1997,27.09694605,92.98272073,0,28.366,0
LCA,1998,27.09667508,93.07579652,0,28.168,0
LCA,1999,27.09640412,93.16896549,0,27.971,0
LCA,2000,27.09613315,93.26222772,0,27.774,0
LCA,2001,26.98592917,93.3555833,0,27.473,0
LCA,2002,26.98565931,93.44903233,0,26.329,0
LCA,2003,26.98538945,93.54257491,0,25.216,0
LCA,2004,26.9851196,93.63621112,0,24.133,0
LCA,2005,26.98484975,93.72994106,0,23.085,0
LCA,2006,27.63707774,93.82376482,0,22.068,0
LCA,2007,27.63680136,93.91768251,0,21.084,0
LCA,2008,27.636525,94.0116942,0,20.131,0
LCA,2009,27.63624863,94.1058,0,19.213,0
LCA,2010,27.63597227,94.2,0,18.45,0
LCA,2011,28.07865593,94.83470154,0,18.45,0
LCA,2012,26.36748478,95.34342258,0,18.45,0
LCA,2013,25.44480168,95.98189545,0,18.461,0
LCA,2014,24.23630259,96.65711975,0,18.482,0
LCA,2015,24.28323968,97.35904694,0,18.515,0
LCA,2016,22.35339926,98.07876587,0,18.558,0
LCA,2017,22.40081712,98.80738831,0,18.612,0
LCA,2018,22.37841631,99.53749847,0,18.678,0
LCA,2019,22.35603789,99.53849386,0,18.754,0
LCA,2020,22.33368185,99.53948925,0,0,0
MAF,1960,0,61.21008217,0,0,0
MAF,1961,0,61.27135353,0,0,0
MAF,1962,0,61.33268621,0,0,0
MAF,1963,0,61.39408029,0,0,0
MAF,1964,0,61.45553583,0,0,0
MAF,1965,0,61.51705288,0,0,0
MAF,1966,0,61.57863151,0,0,0
MAF,1967,0,61.64027179,0,0,0
MAF,1968,0,61.70197376,0,0,0
MAF,1969,0,61.7637375,0,0,0
MAF,1970,0,61.82556306,0,0,0
MAF,1971,0,61.88745051,0,0,0
MAF,1972,0,61.94939991,0,0,0
MAF,1973,0,62.01141132,0,0,0
MAF,1974,0,62.07348481,0,0,0
MAF,1975,0,62.13562043,0,0,0
MAF,1976,0,62.19781825,0,0,0
MAF,1977,0,62.26007832,0,0,0
MAF,1978,0,62.32240073,0,0,0
MAF,1979,0,62.38478551,0,0,0
MAF,1980,0,62.44723274,0,0,0
MAF,1981,0,62.50974249,0,0,0
MAF,1982,0,62.5723148,0,0,0
MAF,1983,0,62.63494975,0,0,0
MAF,1984,0,62.6976474,0,0,0
MAF,1985,0,62.76040781,0,0,0
MAF,1986,0,62.82323104,0,0,0
MAF,1987,0,62.88611715,0,0,0
MAF,1988,0,62.94906622,0,0,0
MAF,1989,0,63.0120783,0,0,0
MAF,1990,0,63.07515345,0,0,0
MAF,1991,0,63.13829174,0,0,0
MAF,1992,0,63.20149324,0,0,0
MAF,1993,0,63.26475799,0,0,0
MAF,1994,0,63.32808608,0,0,0
MAF,1995,0,63.39147756,0,0,0
MAF,1996,0,63.45493249,0,0,0
MAF,1997,0,63.51845094,0,0,0
MAF,1998,0,63.58203297,0,0,0
MAF,1999,0,63.64567865,0,0,0
MAF,2000,0,63.70938804,0,0,0
MAF,2001,0,63.7731612,0,0,0
MAF,2002,0,63.8369982,0,0,0
MAF,2003,0,63.9008991,0,0,0
MAF,2004,0,63.96486396,0,0,0
MAF,2005,0,64.02889286,0,0,0
MAF,2006,0,64.09298584,0,0,0
MAF,2007,0,64.15714299,0,0,0
MAF,2008,0,64.22136435,0,0,0
MAF,2009,0,64.28565,0,0,0
MAF,2010,0,64.35,0,0,0
MAF,2011,0,100,0,0,0
MAF,2012,0,100,0,0,0
MAF,2013,0,100,0,0,0
MAF,2014,0,100,0,0,0
MAF,2015,0,100,0,0,0
MAF,2016,0,100,0,0,0
MAF,2017,0,100,0,0,0
MAF,2018,0,100,0,0,0
MAF,2019,0,100.001,0,0,0
MAF,2020,0,100.002,0,0,0
VCT,1960,27.08316323,88.11429677,1.994878036,25.943,0
VCT,1961,27.08587181,88.20249927,2.216531152,26.394,0
VCT,1962,27.08858067,88.29079006,2.462812391,26.851,0
VCT,1963,27.0912898,88.37916923,2.736458212,27.314,0
VCT,1964,27.0939992,88.46763687,3.040509124,27.781,0
VCT,1965,27.09670887,88.55619306,3.378343471,28.252,0
VCT,1966,27.09941881,88.6448379,3.753714968,28.729,0
VCT,1967,27.10212903,88.73357147,4.170794409,29.21,0
VCT,1968,27.10483951,88.82239386,4.63421601,29.697,0
VCT,1969,27.10755027,88.91130517,5.1491289,30.187,0
VCT,1970,27.11026129,89.00030548,5.721254334,30.683,0
VCT,1971,27.11297259,89.08939487,6.35694926,31.182,0
VCT,1972,27.11568416,89.17857344,7.063276955,31.687,0
VCT,1973,27.118396,89.26784129,7.848085506,32.195,0
VCT,1974,27.12110811,89.35719848,8.720095006,32.708,0
VCT,1975,27.12382049,89.44664513,9.688994452,33.225,0
VCT,1976,27.12653314,89.53618131,10.76554939,33.747,0
VCT,1977,27.12924607,89.62580712,11.96172155,34.271,0
VCT,1978,27.13195926,89.71552264,13.29080172,34.8,0
VCT,1979,27.13467273,89.80532797,14.76755746,35.333,0
VCT,1980,27.13738647,89.89522319,16.40839718,35.87,0
VCT,1981,27.14010048,89.9852084,18.23155242,36.409,0
VCT,1982,27.14281476,90.07528368,20.25728047,36.953,0
VCT,1983,27.14552931,90.16544913,22.50808941,37.5,0
VCT,1984,27.14824414,90.25570484,25.00898824,38.05,0
VCT,1985,27.15095923,90.34605089,27.78776471,38.602,0
VCT,1986,27.1536746,90.43648738,30.87529412,39.158,0
VCT,1987,27.15639024,90.52701439,34.30588235,39.717,0
VCT,1988,27.15910615,90.61763202,38.11764706,40.28,0
VCT,1989,27.16182233,90.70834036,42.35294118,40.843,0
VCT,1990,27.16453879,90.7991395,47.05882353,41.409,0
VCT,1991,27.15179581,90.89002953,24.52830189,41.949,0
VCT,1992,27.15451126,90.98101054,35.0877193,42.306,0
VCT,1993,27.15722698,91.07208262,37.09677419,42.663,0
VCT,1994,27.15994298,91.16324587,32.8125,43.021,0
VCT,1995,27.16265924,91.25450037,29.36288089,43.38,0
VCT,1996,26.95901068,91.34584622,27.63157895,43.741,0
VCT,1997,26.95874109,91.4372835,27.680798,44.1,0
VCT,1998,26.9584715,91.52881231,25.93896714,44.461,0
VCT,1999,26.95820191,91.62043275,19.44134078,44.823,0
VCT,2000,26.95793233,91.71214489,26.55246253,45.186,0
VCT,2001,27.06521755,91.80394884,18.72469636,45.548,0
VCT,2002,27.0649469,91.89584468,21.61100196,45.914,0
VCT,2003,27.06467625,91.98783252,19.13123845,46.283,0
VCT,2004,27.06440561,92.07991243,22.45236123,46.656,0
VCT,2005,27.06413496,92.17208451,19.36218679,47.032,0
VCT,2006,26.39771452,92.26434886,17.274758,47.412,0
VCT,2007,26.39745054,92.35670557,16.08788094,47.794,0
VCT,2008,26.39718656,92.44915472,17.02586207,48.18,0
VCT,2009,26.39692259,92.54169642,18.35443038,48.569,0
VCT,2010,26.39665862,92.63433075,17.5,48.961,0
VCT,2011,27.58281022,93.96694946,21.37341423,49.356,0
VCT,2012,25.75407882,95.34954834,17.98043728,49.754,0
VCT,2013,24.76218005,96.77664948,17.98561151,50.154,0
VCT,2014,23.03093206,98.23934174,15.87503175,50.558,0
VCT,2015,23.47317148,99.72873688,15.6626506,50.964,0
VCT,2016,22.07655177,99.82214355,15.5060241,51.373,0
VCT,2017,22.20051632,99.98304749,15.35096386,51.784,0
VCT,2018,22.1783158,100,15.19745422,52.198,0
VCT,2019,22.15613748,100.001,15.04547967,52.614,0
VCT,2020,22.13398135,100.002,14.89502488,0,0
SDN,1960,50.99041764,38.58033916,2.680576213,10.746,0
SDN,1961,50.99551719,38.61895812,2.978418014,11.232,0
SDN,1962,51.00061725,38.65761573,3.309353349,11.737,0
SDN,1963,51.00571782,38.69631204,3.677059277,12.262,0
SDN,1964,51.01081891,38.73504709,4.085621419,12.808,0
SDN,1965,51.0159205,38.77382091,4.539579355,13.373,0
SDN,1966,51.0210226,38.81263355,5.043977061,13.959,0
SDN,1967,51.02612521,38.85148503,5.604418956,14.567,0
SDN,1968,51.03122834,38.89037541,6.227132174,15.197,0
SDN,1969,51.03633197,38.92930471,6.919035748,15.848,0
SDN,1970,51.04143611,38.96827298,7.687817498,16.523,0
SDN,1971,51.04654077,39.00728026,8.542019442,17.22,26.07965762
SDN,1972,51.05164593,39.04632659,9.491132714,17.941,27.40517369
SDN,1973,51.05675161,39.085412,10.54570302,18.548,32.30045555
SDN,1974,51.06185779,39.12453654,11.71744779,18.744,37.23552971
SDN,1975,51.06696449,39.16370024,13.01938644,18.943,38.41132727
SDN,1976,51.0720717,39.20290314,14.46598493,19.143,39.03613389
SDN,1977,51.07717941,39.24214529,16.07331659,19.344,39.97089933
SDN,1978,51.08228764,39.28142672,17.85924066,19.547,41.62854214
SDN,1979,51.08739638,39.32074746,19.84360073,19.752,40.84794932
SDN,1980,51.09250563,39.36010757,22.04844526,19.959,36.7165892
SDN,1981,51.09761539,39.39950708,24.49827251,20.166,33.96481781
SDN,1982,51.10272567,39.43894602,27.22030278,20.376,35.01393721
SDN,1983,51.10783645,39.47842445,30.24478087,20.901,32.90724976
SDN,1984,51.11294775,39.51794239,33.60531208,21.903,43.93431468
SDN,1985,51.11805955,39.55749989,37.33923564,22.937,46.80043399
SDN,1986,51.12317187,39.59709699,41.4880396,24.005,51.68548168
SDN,1987,51.1282847,39.63673372,46.09782178,25.107,52.20537443
SDN,1988,51.13339804,39.67641013,51.21980198,26.244,45.8525451
SDN,1989,51.13851189,39.71612626,56.91089109,27.41,42.90400144
SDN,1990,51.14362625,39.75588214,63.23432343,28.61,49.74584993
SDN,1991,52.36720582,39.79567782,62.49247441,29.84,47.59015539
SDN,1992,52.37244307,39.83551333,66.64626683,31.103,47.2387492
SDN,1993,52.37768084,39.87538872,64.70937129,32.127,44.85477102
SDN,1994,52.38291913,39.91530402,60.33369214,32.179,45.97915851
SDN,1995,52.38815795,39.95525928,52.14592275,32.232,45.14883707
SDN,1996,49.4300541,39.99525454,52.06010664,32.284,45.47414688
SDN,1997,49.4295598,40.03528983,49.02325581,32.337,42.52712512
SDN,1998,49.42906551,40.07536519,53.05188199,32.39,41.19289388
SDN,1999,49.42857122,40.11548067,49.93809327,32.442,60.73025873
SDN,2000,49.42807693,40.15563631,46.04904632,32.495,62.40534411
SDN,2001,50.17743591,40.19583214,44.64788732,32.548,52.2182132
SDN,2002,50.17693413,40.23606821,41.61008729,32.601,60.94576248
SDN,2003,50.17643236,40.27634455,34.67501491,32.654,64.22770242
SDN,2004,50.1759306,40.31666122,31.92962215,32.707,64.52656635
SDN,2005,50.17542884,40.35701823,32.95870361,32.76,75.87944009
SDN,2006,47.26394611,40.39741565,30.3030303,32.813,84.25703583
SDN,2007,47.26347347,40.4378535,28.89862577,32.866,90.54622292
SDN,2008,47.26300083,40.47833183,26.57101344,32.919,98.42317781
SDN,2009,47.2625282,40.51885069,49.73039593,32.993,112.8216056
SDN,2010,47.26205558,40.5594101,82.70436058,33.089,131.0552689
SDN,2011,51.15242727,41.42461014,76.48728563,33.207,141.6453441
SDN,2012,49.68593895,42.33979034,70.14624841,33.346,156.9423377
SDN,2013,48.02814491,43.29947281,80.8537534,33.507,158.6586698
SDN,2014,48.14174218,44.9,78.34915612,33.689,190.2208868
SDN,2015,58.90478573,49.36792374,64.53590864,33.894,190.4112981
SDN,2016,54.14727633,53.04813766,63.89054955,34.121,190.6019
SDN,2017,55.37083444,56.5,63.25164406,34.37,190.7926927
SDN,2018,55.31546361,59.783535,62.61912762,34.642,190.9836764
SDN,2019,55.26014815,59.78413284,61.99293634,34.936,191.1748512
SDN,2020,55.204888,59.78473069,61.37300698,0,191.3662174
SUR,1960,29.90325121,86.74759037,0,47.26,0
SUR,1961,29.90624183,86.83442479,0,47.297,0
SUR,1962,29.90923276,86.92134614,0,47.335,0
SUR,1963,29.91222398,87.00835449,0,47.372,0
SUR,1964,29.9152155,87.09544994,0,47.341,0
SUR,1965,29.91820732,87.18263257,0,47.109,0
SUR,1966,29.92119944,87.26990248,0,46.877,0
SUR,1967,29.92419186,87.35725974,0,46.644,0
SUR,1968,29.92718458,87.44470444,0,46.412,0
SUR,1969,29.9301776,87.53223668,0,46.18,0
SUR,1970,29.93317091,87.61985653,0,45.948,0
SUR,1971,29.93616453,87.7075641,0,45.716,0
SUR,1972,29.93915845,87.79535946,0,46.76,0
SUR,1973,29.94215266,87.8832427,0,49.087,0
SUR,1974,29.94514718,87.97121391,0,51.421,0
SUR,1975,29.94814199,88.05927319,0,53.749,0
SUR,1976,29.9511371,88.14742061,0,56.064,0
SUR,1977,29.95413252,88.23565626,0,58.346,0
SUR,1978,29.95712823,88.32398025,0,60.597,0
SUR,1979,29.96012424,88.41239264,0,62.803,0
SUR,1980,29.96312055,88.50089353,0,64.96,0
SUR,1981,29.96611717,88.58948301,0,65.035,0
SUR,1982,29.96911408,88.67816118,0,65.11,0
SUR,1983,29.97211129,88.7669281,0,65.184,0
SUR,1984,29.9751088,88.85578389,0,65.259,0
SUR,1985,29.97810661,88.94472862,0,65.334,0
SUR,1986,29.98110472,89.03376238,0,65.408,0
SUR,1987,29.98410313,89.12288526,0,65.483,0
SUR,1988,29.98710184,89.21209736,0,65.557,0
SUR,1989,29.99010085,89.30139876,0,65.632,0
SUR,1990,29.99310016,89.39078955,0,65.706,0
SUR,1991,30.02911009,89.48026982,0,65.78,0
SUR,1992,30.0321133,89.56983966,0,65.854,0
SUR,1993,30.03511681,89.65949916,0,65.928,0
SUR,1994,30.03812063,89.74924841,0,66.002,0
SUR,1995,30.04112474,89.83908749,0,66.076,0
SUR,1996,29.02705407,89.92901651,0,66.15,0
SUR,1997,29.0267638,90.01903555,0,66.223,0
SUR,1998,29.02647354,90.10914469,0,66.297,0
SUR,1999,29.02618327,90.19934403,0,66.371,0
SUR,2000,29.02589301,90.28963367,88.39590444,66.444,2265.662159
SUR,2001,29.9769041,90.38001368,86.63967611,66.517,2358.500464
SUR,2002,29.97660433,90.47048417,79.3768546,66.591,2544.43956
SUR,2003,29.97630456,90.56104521,72.6109857,66.664,2477.773816
SUR,2004,29.9760048,90.65169691,65.60056859,66.737,2592.772646
SUR,2005,29.97570504,90.74243935,52.70092227,66.682,2764.980649
SUR,2006,29.83308229,90.83327262,66.88396349,66.615,2762.758959
SUR,2007,29.83278396,90.92419682,74.14790997,66.547,2768.099753
SUR,2008,29.83248563,91.01521203,77.94544399,66.479,3032.166491
SUR,2009,29.83218731,91.10631835,76.7816092,66.412,3026.114816
SUR,2010,29.83188899,91.19751586,70.18561485,66.344,2980.386524
SUR,2011,31.03872183,94.18360138,60.6355715,66.276,3316.659722
SUR,2012,29.1336101,94.15994263,63.23529412,66.208,3314.568025
SUR,2013,28.80831685,94.1807785,59.93589744,66.14,3630.583141
SUR,2014,25.99884713,94.23721313,62.33944954,66.089,3596.745217
SUR,2015,25.9732844,95.09519196,60.05314438,66.056,3600.345562
SUR,2016,25.31697817,96.06616974,59.45261293,66.04,3603.949512
SUR,2017,24.78001054,96.80492401,58.8580868,66.041,3607.557069
SUR,2018,24.75523053,97.4,58.26950593,66.06,3611.168237
SUR,2019,24.73047529,97.40097401,57.68681088,66.095,3614.78302
SUR,2020,24.70574482,97.40194803,57.10994277,0,3618.401422
SWE,1960,7.923724249,95.12056282,2.161953718,72.49,4002.32155
SWE,1961,7.9245167,95.2157786,2.402170798,73.295,4355.453286
SWE,1962,7.925309231,95.31108969,2.669078664,74.271,4613.97791
SWE,1963,7.926101842,95.40649618,2.96564296,75.223,4728.754467
SWE,1964,7.926894531,95.50199818,3.295158845,76.153,5189.291606
SWE,1965,7.9276873,95.59759578,3.661287605,77.056,5521.18071
SWE,1966,7.928480148,95.69328907,4.068097339,77.914,5632.190489
SWE,1967,7.929273075,95.78907815,4.520108155,78.727,6017.973467
SWE,1968,7.930066082,95.88496311,5.022342394,79.519,6512.919865
SWE,1969,7.930859168,95.98094405,5.580380438,80.287,7017.883373
SWE,1970,7.931652333,96.07702107,6.200422709,81.034,7315.983573
SWE,1971,7.932445577,96.17319427,6.889358566,81.563,7674.294491
SWE,1972,7.933238901,96.26946373,7.654842851,81.886,8131.933073
SWE,1973,7.934032305,96.36582956,8.505380945,82.203,8745.48567
SWE,1974,7.934825787,96.46229185,9.450423272,82.517,8786.445513
SWE,1975,7.935619349,96.5588507,10.5004703,82.73,9051.519102
SWE,1976,7.93641299,96.65550621,11.66718923,82.802,9751.545981
SWE,1977,7.937206711,96.75225847,12.96354358,82.873,9828.347193
SWE,1978,7.938000511,96.84910758,14.40393732,82.944,10143.43493
SWE,1979,7.93879439,96.94605363,16.00437479,83.016,10694.29028
SWE,1980,7.939588349,97.04309673,17.78263866,83.087,10703.40752
SWE,1981,7.940382388,97.14023696,19.7584874,83.1,11112.30896
SWE,1982,7.941176505,97.23747444,21.95387489,83.1,11440.23919
SWE,1983,7.941970702,97.33480925,24.39319432,83.1,12609.02676
SWE,1984,7.942764979,97.43224149,27.10354925,83.1,13692.98413
SWE,1985,7.943559335,97.52977126,30.11505472,83.1,14950.32685
SWE,1986,7.94435377,97.62739866,33.46117191,83.1,14858.36807
SWE,1987,7.945148285,97.72512378,37.1790799,83.1,15746.25938
SWE,1988,7.945942879,97.82294673,41.31008878,83.1,15895.8306
SWE,1989,7.946737553,97.9208676,45.90009864,83.1,15680.86242
SWE,1990,7.947532306,98.01888648,51.0001096,83.1,15836.03376
SWE,1991,7.572298695,98.11700349,44.30087773,83.204,15932.92621
SWE,1992,7.573056001,98.21521871,52.33321456,83.361,15544.41146
SWE,1993,7.573813382,98.31353224,52.9243289,83.516,15506.8021
SWE,1994,7.574570839,98.41194418,43.0287316,83.671,15290.616
SWE,1995,7.575328372,98.51045464,47.57877985,83.824,15475.01348
SWE,1996,7.578312108,98.6090637,38.40158718,83.914,15434.23039
