,Country,LOCATION,ISO CODE 2 letter,VARIABLE,Variable,SOURCE,Source,YEAR,Year,visitors,Flag Codes,Flags
2739,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2010,2010,303260393,,
2740,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2011,2011,320812950,,
2741,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2012,2012,321918494,,
2742,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2013,2013,317962955,,
2743,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2014,2014,322696370,,
2744,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2015,2015,331997071,,
2745,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2016,2016,345836909,,
2746,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2017,2017,365939316,,
2747,Italy,ITA,IT,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2018,2018,384426421,,
2748,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2008,2008,121803737,,
2749,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2009,2009,116908639,,
2750,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2010,2010,118989406,,
2751,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2011,2011,131529592,,
2752,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2012,2012,132977531,,
2753,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2013,2013,138119091,,
2754,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2014,2014,141330959,,
2755,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2015,2015,146744356,,
2756,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2016,2016,160438219,,
2757,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2017,2017,170412316,,
2758,Italy,ITA,IT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2018,2018,177738301,,
2759,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2008,2008,48106970,,
2760,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2009,2009,47743253,,
2761,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2010,2010,47880335,,
2762,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2011,2011,51094099,,
2763,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2012,2012,50983568,,
2764,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2013,2013,50331768,,
2765,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2014,2014,49761553,,
2766,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2015,2015,50390076,,
2767,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2016,2016,52057860,,
2768,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2017,2017,56659370,,
2769,Italy,ITA,IT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2018,2018,66547389,,
2770,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2008,2008,153058574,,
2771,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2009,2009,143432363,,
2772,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2010,2010,136390652,,
2773,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2011,2011,138189259,,
2774,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2012,2012,137957395,,
2775,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2013,2013,129512096,,
2776,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2014,2014,131603858,,
2777,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2015,2015,134862639,,
2778,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2016,2016,133340830,,
2779,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2017,2017,138867630,,
2780,Italy,ITA,IT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2018,2018,140140731,,
2781,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2008,2008,22248300,,
2782,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2009,2009,18297770,,
2783,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2010,2010,26023000,B,Break
2784,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2011,2011,18415690,,
2785,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2012,2012,26314340,,
2786,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2013,2013,33495730,,
2787,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2014,2014,44824600,,
2788,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2015,2015,65614600,,
2789,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2016,2016,69388940,,
2790,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2017,2017,79690590,,
2791,Japan,JPN,JP,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2018,2018,94275240,,
2792,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2011,2011,18313630,,
2793,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2012,2012,26174030,,
2794,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,33379810,,
2795,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,44705420,,
2796,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2015,2015,65284800,,
2797,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2016,2016,69159030,,
2798,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2017,2017,79401230,,
2799,Japan,JPN,JP,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2018,2018,93892190,,
2800,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2011,2011,102060,,
2801,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2012,2012,140310,,
2802,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2013,2013,115920,,
2803,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2014,2014,119180,,
2804,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2015,2015,329800,,
2805,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2016,2016,229910,,
2806,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2017,2017,289360,,
2807,Japan,JPN,JP,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2018,2018,383050,,
2808,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,8351000,,
2809,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,6790000,,
2810,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2010,2010,8611000,,
2811,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2011,2011,6219000,,
2812,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2012,2012,8368000,,
2813,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2013,2013,10364000,,
2814,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2014,2014,13413000,,
2815,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2015,2015,19737409,,
2816,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2016,2016,24039700,,
2817,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2017,2017,28691073,,
2818,Japan,JPN,JP,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2018,2018,31191856,,
2819,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2008,2008,1000000,,
2820,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2009,2009,1006000,,
2821,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2010,2010,1413000,,
2822,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2011,2011,1043000,,
2823,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2012,2012,1430000,,
2824,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2013,2013,1314000,,
2825,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2014,2014,2409000,,
2826,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2015,2015,4993689,,
2827,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2016,2016,6373564,,
2828,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2017,2017,7355818,,
2829,Japan,JPN,JP,CHN,China,DEMAND,Tourism demand surveys,2018,2018,8380034,,
2830,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2008,2008,550000,,
2831,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2009,2009,450000,,
2832,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2010,2010,509000,,
2833,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2011,2011,365000,,
2834,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2012,2012,482000,,
2835,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2013,2013,746000,,
2836,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2014,2014,926000,,
2837,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2015,2015,1524292,,
2838,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2016,2016,1839193,,
2839,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2017,2017,2231568,,
2840,Japan,JPN,JP,HKG,"Hong Kong, China",DEMAND,Tourism demand surveys,2018,2018,2207804,,
2841,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2008,2008,2382000,,
2842,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2009,2009,1587000,,
2843,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2010,2010,2440000,,
2844,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2011,2011,1658000,,
2845,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2012,2012,2044000,,
2846,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2013,2013,2456000,,
2847,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2014,2014,2755000,,
2848,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2015,2015,4002095,,
2849,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2016,2016,5090302,,
2850,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2017,2017,7140438,,
2851,Japan,JPN,JP,KOR,Korea,DEMAND,Tourism demand surveys,2018,2018,7538952,,
2852,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2008,2008,1390000,,
2853,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2009,2009,1024000,,
2854,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2010,2010,1268000,,
2855,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2011,2011,994000,,
2856,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2012,2012,1467000,,
2857,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2013,2013,2211000,,
2858,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2014,2014,2830000,,
2859,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2015,2015,3677075,,
2860,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2016,2016,4167512,,
2861,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2017,2017,4564053,,
2862,Japan,JPN,JP,TWN,Chinese Taipei,DEMAND,Tourism demand surveys,2018,2018,4757258,,
2863,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2008,2008,768000,,
2864,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2009,2009,700000,,
2865,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2010,2010,727000,,
2866,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2011,2011,566000,,
2867,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2012,2012,717000,,
2868,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2013,2013,799000,,
2869,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2014,2014,892000,,
2870,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2015,2015,1033258,,
2871,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2016,2016,1242719,,
2872,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2017,2017,1374964,,
2873,Japan,JPN,JP,USA,United States,DEMAND,Tourism demand surveys,2018,2018,1526407,,
2874,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2008,2008,543022,,
2875,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2009,2009,513580,,
2876,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2010,2010,594161,,
2877,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2011,2011,584253,,
2878,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2012,2012,519222,,
2879,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2013,2013,586038,,
2880,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2014,2014,679018,,
2881,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2015,2015,692213,,
2882,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2016,2016,722515,,
2883,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2017,2017,891911,,
2884,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,SUPPLY,Tourism supply surveys,2018,2018,830922,,
2885,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2008,2008,543022,,
2886,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2009,2009,513580,,
2887,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2010,2010,594083,,
2888,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2011,2011,581746,,
2889,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2012,2012,495941,,
2890,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2013,2013,573851,,
2891,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2014,2014,659582,,
2892,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2015,2015,605877,,
2893,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2016,2016,677341,,
2894,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2017,2017,871775,,
2895,Kazakhstan,KAZ,KZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2018,2018,811648,,
2896,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,4117000,,
2897,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,3774000,,
2898,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2010,2010,4097000,,
2899,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2011,2011,5685000,,
2900,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2012,2012,6163000,,
2901,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2013,2013,6841000,,
2902,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2014,2014,6333000,,
2903,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2015,2015,6430000,,
2904,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2016,2016,6509000,,
2905,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2017,2017,7701000,,
2906,Kazakhstan,KAZ,KZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2018,2018,8789000,,
2907,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2008,2008,944690,,
2908,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2009,2009,753875,,
2909,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2010,2010,877774,,
2910,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2011,2011,1063294,,
2911,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2012,2012,1096274,,
2912,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2013,2013,1249814,,
2913,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2014,2014,1431038,,
2914,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2015,2015,1474765,,
2915,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2016,2016,1573632,,
2916,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2017,2017,1778973,,
2917,Latvia,LVA,LV,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2018,2018,1925397,,
2918,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2008,2008,2115618,,
2919,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2009,2009,1699562,,
2920,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2010,2010,1912336,,
2921,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2011,2011,2257021,,
2922,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2012,2012,2429093,,
2923,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2013,2013,2639434,,
2924,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2014,2014,2875934,,
2925,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2015,2015,2873885,,
2926,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2016,2016,3044532,,
2927,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2017,2017,3406527,,
2928,Latvia,LVA,LV,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2018,2018,3742966,,
2929,Latvia,LVA,LV,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2012,2012,2143977,,
2930,Latvia,LVA,LV,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,2294596,,
2931,Latvia,LVA,LV,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,2529942,,
